id	speaker	sex	text	label
gb56858	57d3a7aaa93d15259f938b41d5fb5880	M	"My Lords, Parliament is lucky to have a Bottomley in each House and I have the pleasure of calling them both friends. I will take the noble Lord’s suggestion about how we might have the debate that the Secretary of State has said we want to have about future funding back to the department. I welcome the fact that he is beginning to engage with it and look forward to having that debate with noble Lords across the House.


My noble friend makes two pertinent points on the basis of his considerable experience. As I said, it is not unusual for this much-loved, much-cherished national institution to attract political comment from all quarters from time to time. That is as it should be. We all do it from a position of wanting the best for the corporation and to ensure that it can survive and thrive for its next 100 years. My noble friend is right to reinforce the point that £3.7 billion from licence fee payers this year, at a time when people’s bills and costs of living are rising, is a fair settlement that enables the BBC to continue doing the excellent things that it does, but in a way that shows that it understands how businesses and households across the country are having to tighten their belts—looking at how they can do what they do more efficiently and get more bang for their buck."	0
gb52213	481d952b652b686b7b2571a820127606	F	I thank the Minister for her update and fully welcome the new Ask for ANI scheme. Residents in Pontypridd who have experienced domestic abuse will appreciate the issue being raised here today. As my hon. Friend the Member for Rochdale (Tony Lloyd) has said, tackling the root cause of domestic abuse requires a long-term strategy focused on interventions targeted towards the perpetrators. Will the Minister therefore confirm exactly what support the Home Office is providing and what conversations it is having with organisations working in this area?	1
gb28807	fb06a4cb715d2ff3a7d5db6c8b323c32	F	"It is a rare privilege to be allowed to make a valedictory speech, Mr Speaker. I have to admit that this is the first one I have ever had the opportunity to make in leaving a job; normally, there was a wee present and a drink in the local pub, so this certainly is an elevation beyond my expectations

The people of Stirling paid me the honour of electing me four times and I thank them sincerely for it. Placed at the heart of Scotland, it is a constituency made up of many different and vibrant communities, across an area the size of Luxembourg. It is the most northerly rural Labour seat in the United Kingdom. I am its first woman MP, and there is a little picture of me in the city’s Smith museum, overlooking the marble bust of a previous MP for the city, Campbell-Bannerman, who was against votes for women—I think people going into our Smith museum get the message

I want to echo the thanks of other hon. Members who have spoken highly of the staff of the Commons. From the moment I entered this place some 18 years ago, they have shown nothing but courtesy and service to me and other Members. Of course, I give a special thanks to my parliamentary staff, Graham, Heather, Aileen, Stephen, Rachel and Gerry, for their support and forbearance during my time in Parliament. I also thank my constituency party members and my trade union, the GMB

Like you, Mr Speaker, I came into this House in 1997. At that time, pupils in my area were being educated in schools where buckets were needed to catch the rain; we needed a new hospital; our sports facilities were not able to cope with the demands of an increasingly keep-fit society; and the long-held ambition of creating a national park had still not been realised. Yet, within a few years those schools had been replaced or refurbished; new sports halls were built; we had our own new hospital; and one of the most scenic areas in the country, the Trossachs, had become a national park. I make no apology for saying that all those things were completed or commissioned under Labour Administrations

I am going to pick out two or three highlights in this House for me. The first is the banning of handguns in 1997, and I hope there is never an attempt in this country to weaken that legislation. The second is the passing of the Civil Partnership Act 2004, because for me it was one of the most impressive House of Commons occasions, when people were prepared to put on the public record their own journey to accepting civil partnerships. That made such a contrast with the divisive and harsh debate about section 28 in the 1980s. The third was when, as Minister for Disabled People, I travelled to New York to sign the United Nations convention on the rights of people with disabilities on behalf of the UK Government, with a young disabled man, Miro Griffiths, at my side. I am sure the Leader of the House, as a former distinguished Minister for Disabled People, will appreciate the significance of that occasion. My regret about these past five years, however, is that some of the progress on disability rights has been seriously undermined, certainly in the eyes of disabled people themselves, by some of the very “radical”—I use the word advisedly—changes in our benefits system

I am the eldest of a family of four girls. I, along with my sisters Kathleen, Helen and Frances, and our parents, lived for the first six years of my life up a small Glasgow stair, in a tenement. We had a room and kitchen, and an outside toilet. Down here it would probably be called a “studio apartment with bijou facilities”. Moving to a Glasgow housing scheme, which had a proper bathroom, was an unbelievable step up for my hard-working parents. Their ambition for us as their daughters was that we would take advantage of an education system, and we all did. They left school at 14, whereas we took advantage of the education system, and our children thought that university was the way to improve their own education. It was the ambition of that post-war generation that things would be better for their families

Finally, I want to say a special thanks to my husband Len and my children Paul and Sarah, all three of whom have given me tremendous support. Mr Speaker, when I came into this House I was a “Blair’s babe”. I am pleased today to take leave of it as Orla and Seumas’s granny."	1
gb50933	dfcc29d7926c1b0f65469d9ea8cdb831	M	"Over the last decade, we have seen a shocking increase in poverty levels in the UK. In particular, child poverty has risen significantly and should be seen in no uncertain terms as a national crisis. The causes of this increase in poverty are clear: a decade of damaging policies implemented by Conservative Governments who have taken income away from the poorest in our society and redistributed wealth upwards, making the rich even richer

The scourge of child poverty is a disgrace to a society as rich as ours. In my constituency alone, 15,335 children live in poverty, and many of those children depend on free school meals so that they can go to school and receive the education they deserve. Across Birmingham, the number of pupils who rely on free school meals is higher than in many parts of the country, and that is due in no small part to the shocking levels of poverty that many families currently find themselves in. It is obvious that such poverty and the subsequent support needed by those families does not come to an end when the school term ends

These measures are essential to families in my constituency who are facing the full force of lost income due to the pandemic and the resultant recession. I have received a great many messages from constituents urging action on free school meals. I, along with my constituents, believe that extending free school meals over the school holidays for the period stated in the motion is the very least this Government can do to assist families in need

More needs to be done to ensure that no child in my constituency or the country at large goes to school hungry. I want to take this opportunity to raise the recommendations made by School Food Matters, the Food Foundation and many others regarding free school meals. I believe it is necessary to extend free school meals for all children in families receiving universal credit and to extend the holiday activity and food programme to all areas in England, to ensure that summer holiday support is available to all children receiving free school meals. The Healthy Start vouchers also need to be increased."	1
gb56278	7e9c2ba8885b84584d13bf3327b64f6b	M	"Will my hon. Friend give way?


It is slightly separate, as I am going back in my hon. Friend’s speech, but I thank her for giving way. She has taken many interventions, and I think she is doing a marvellous job. I want to go back to her point about specialists being able to prescribe versus GPs. I have a particular concern about the pressures on GPs at the moment, particularly coming out of the pandemic and the fact that there is such demand and such a backlog in the system. My concern is that this is a further complication that GPs would have to work through. Although I am not necessarily against the thrust of where we are going with today’s Bill, does she share the concern that GPs have a lot on already?"	0
gb55637	40f2320fd187618101fe746d8cf8fe12	F	"T1. If he will make a statement on his departmental responsibilities.


I warmly welcome my right hon. Friend’s work to bring together employers in the offender employment summit, and the significant investment that is to come. One more key element to addressing reoffending is the third sector. Will he join me in paying tribute to Sussex Pathways, which does such tremendous work for offenders pre and post release, so that they can make good on some of the opportunities afforded them in prison? What specific steps is the Department taking to connect women with employment and education opportunities?"	0
gb37065	60b7950dc351e7e01127d8ffb06010c3	F	"Absolutely. The fact that not only Members of this House but individuals such as the Independent Anti-slavery Commissioner are asking for this tells me that we need to do it.


Absolutely. I am so grateful for all the interventions, but I shall try to wrap up my speech

The point is that the refugee crisis—indeed, the care crisis in our own country; we do not have enough foster carers—is an opportunity for us to do some decent housekeeping on the systems and to find out what capacity we have and where local authorities can step forward and do more. There is of course a debate to be had about funding. I know that some councils have said they are stretched, and the capacity conversation will draw out the argument about whether the funding is sufficient

The majority of councils do not care where the children come from. I care that we take our fair share and help our neighbours in Europe, and I know that many other Members do, too. So that I am reassured by the Minister and do not press my new clause to a vote, I ask again: will the safeguarding strategy extend beyond the UK—that is, might it take into account refugees who may come here from Europe and further afield? Will the consultation results be made open to Parliament?"	0
gb45359	e84c7576a701cdb97658f0b65e45b919	F	"(Urgent Question): To ask the Chancellor of the Duchy of Lancaster and the Minister for the Cabinet Office if he will please make a statement on the electoral registration process for EU citizens for the 2019 European elections.


I am concerned that EU citizens living in the UK have to undergo a two-stage process to vote in the European elections. Even if they are already registered to vote in the local elections next Thursday, they are separately required, unlike UK nationals, to complete an additional form to vote in the European elections three weeks later. That added layer of administration is rightly designed to prevent EU citizens from voting twice. However, the Cabinet Office has also inferred that preferential status must not be conferred to EU citizens in the process. That scenario only really applies when the EU registers are open, but there is no uniformity among EU member states. Indeed, the majority of EU registers have now closed

Under normal circumstances, had the Brexit shambles not taken over, councils would have written to EU citizens in January, when all EU registers were open, to confirm the UK register in good time. They would have sent out reminders and issued polling cards to electors who are already on the register for the local elections, but we are not in normal circumstances. Our participation in the European elections was confirmed by the Prime Minister very late in the day, and the additional EC6 process is largely superfluous given that the majority of EU registers have already closed

Far from giving preference to EU citizens, these unusual circumstances and the Government’s lack of action have helped to create an artificial barrier to the enfranchisement of EU citizens. Indeed, we are already hearing reports of a formal legal challenge to the Government. This is yet another Brexit mistake. In July 2018, the integrity of our democracy was questioned when Vote Leave was found guilty of breaking electoral law. Today, our democracy faces another threat: Government- sanctioned barriers that could prevent EU citizens from registering to vote

There are now 13 days until the voter registration deadline. Given the shortness of time, and the late hour at which local authorities were informed of this major U-turn in Government policy on participation in the European elections, can the Minister answer one clear question? Will he confirm that local authorities will be permitted to register automatically EU citizens who are already registered to vote in next week’s local elections, on 2 May, so that they can participate in the European elections a mere 21 days later?"	1
gb49688	ea0acf87a755f6ac64d99e7926aa55ef	M	"My Lords, I support Amendments 35, 36 and 60 on food security and access to food that promotes good health and well-being: I would have signed them, but many other people wanted to do so first and I am very glad to support them

Having represented an agricultural and food-producing constituency for 32 years, I have experienced the destructive effects of BSE, foot and mouth and, incidentally, the truck-drivers’ strike. BSE led to the laying off of 1,000 people in my constituency within a week, and although foot and mouth did not directly affect my constituency, the restrictions on movement had very serious impacts, so I am very aware of food security and how it can very quickly be disrupted

We have seen an increase recently in food poverty, because although supply chains have adapted to deliver food alternatively, it has in many cases been at more expense, as when suppliers to the catering industry have offered to supply domestic suppliers—healthy, good fruit and vegetables, yes, but at a price that not everybody can afford. Of course, as a country we are heavily dependent on seasonal food imports; and not just seasonal food, but fresh fruit and vegetables from Spain and the Netherlands, in particular

Our homegrown fruit and vegetable production has been disrupted recently by a shortage of labour: Covid-19 restrictions have perhaps given us a taste of what a post-Brexit labour shortage will do for our supply chain. I can certainly say that, in our area, some producers are struggling to harvest our berry crops, of which Scotland is a major grower—for the whole of the EU, incidentally, not just for the UK. Indications are that the UK could face shortages of fresh fruit and vegetables, either because of tariffs or the diversion of EU exports elsewhere, because of higher transport costs and delays and losses because of necessary border inspections. After all, £700 million is being laid out to create a lorry park in Kent, where, I suspect, it will be difficult to keep food as fresh as it would be with the just-in-time delivery we currently enjoy. Quite simply, I worry that EU suppliers, who are currently happy to send fruit and veg to the UK, might find it less profitable and choose to divert to alternative markets within the EU, where there is less bureaucracy, less cost and less risk of delay and disruption

Do the Government recognise that we may, for both security and nutrition, need to provide additional support to homegrown production, which will not face this disruption? What plans are in place to do that? Are we prepared for a sudden drop in supply or a dramatic increase in prices from 1 January 2020? The Government had not planned very well for the unexpected pandemic; they cannot suggest that what happens on 1 January is not foreseeable. How well are they planning for it, and how sure are they that disruption will be avoided

Those who campaigned for us to leave the EU constantly promised an abundant supply of cheap food. The questions in this debate have been whether that cheap food is also nutritious food, and whether it is as good as the food we currently get or could get from our own production and our own sources. How can the Government guarantee that there will be an adequate, affordable supply of nutritious, affordable food if there is a shortfall of supply from our current EU sources? I commend these amendments and I hope that the Government will take them seriously, because if they do not, there will be a price to pay, in cash, in quality and potentially in shortage of good-quality, nutritious food."	1
gb57057	0ed131b25adc3fe2d3aaab78ad777a74	M	May we have a debate on the levelling-up fund? We need to have great scrutiny of how these decisions are taken by civil servants and Ministers. My right hon. Friend has stood for Parliament in Shropshire and will know some of the problems we have in that rural shire county. Yet again, Shropshire Council has, unfortunately, failed in its levelling-up bid. May we have a debate on this so that our constituents are more cognisant of how these decisions are taken and so that there is more transparency?	0
gb37844	2e495262373ccca8b9f44c1bb5f73129	M	My Lords, does the Minister acknowledge that, regardless of the merits or otherwise of selecting candidates from outside the service, there is a real and current crisis of selection within the service? In recent years the talent pool of able men and women prepared to put themselves forward to be chief constables has got ever smaller and shortlists are often just one candidate. Does she acknowledge that more needs to be done now to improve the talent pool so that the most able men and women within the service can be encouraged to become the future leaders?	1
gb49591	5de0ed9bf46bcbdc41e2c9787035633c	M	"To ask Her Majesty’s Government what plans they have to report annually to Parliament on the operation of the Global Human Rights Sanctions Regime, including the details of those subject to that Regime.


I thank the Minister for his Answer and, like other noble Lords yesterday, I warmly congratulate the Government on this hugely significant step, which is a flare of light in the continuing darkness of human rights abuses. It was good to hear that the Government are to report annually to Parliament. Given the Minister’s well-known and serious commitment to this area, and the fact that in the House of Lords, in particular, there is widespread concern about this issue, can he give any kind of indication as to when the earliest opportunity might present itself for us to engage with him on this issue?"	1
gb32477	8ed50b4f191de83349062cbd27627f65	F	"My Lords, developing relationships in the Middle East, as the noble Lord, Lord Grade, knows only too well, depends almost 100% on building relationships. I serve as trade envoy for Iraq, and in that context perhaps I may thank the Minister, the noble Lord, Lord Maude of Horsham, who is on the Government Front Bench for this debate, for his tremendous work in supporting all of us in the trade envoy network. I have benefited dramatically from his support and hard work and from the way in which he has built up the network. Indeed, three noble Lords who are speaking in this short debate focusing on the Middle East can bear evidence to what I say. We know that it is all to do with personal relationships

Perhaps I may draw your Lordships’ attention most particularly to a comment made by my kinsman, the noble Lord, Lord Luce, when he declared in his debate a week ago that the BBC World Service and the British Council are outstanding in communicating our values to the world. It is our values that we communicate when we discuss and collaborate with colleagues and friends all over the Middle East, and it is those values that they commend and benefit from; they are what they want. Nowhere better can we look than at the British Council to see how that can be done. I pay tremendous tribute to the retiring director-general of the British Council, Sir Martin Davidson, who did a magnificent job. His successor, Ciarán Devane, has just taken over

I am very glad that the Foreign Office has managed to retain the budget of the British Council, but I tell the Minister, as he knows well, that this is not nearly enough. The British Council has a unique outreach in teaching English and Arabic, and in understanding. It is fighting extremism in a very soft and gentle way. It is one of the big architects of peace, not just in the Middle East. Somehow, it has been devastatingly underfunded in recent years. It works not just in the Middle East but here in London. At the recent Syria conference I even found some Bromley schools representing the British Council and communicating with Syrian refugees in Lebanon. That is the British Council’s strength globally."	1
gb32584	fe539a593687492e2cfca2ed413497e8	M	"I apologise for my voice—I shall have to whisper

I have been on the doorstep with steelworkers in my constituency, and, in a spirit of working across these Benches, all I want to be able to say to them is that the Minister has been to Brussels and demanded the highest possible tariffs—the sort of tariffs the Americans have. Then I can say that, in line with the proposals being put forward by the Welsh Government, we are doing everything we can to make sure we have a steel industry in this country—this year, in five years, in 10 years and in 50 years. Does my hon. Friend agree that if we do not have those tariffs, we risk losing the steel industry?"	1
gb27813	aa1a32ffcc48e62843589a98ca49e4b6	M	"The Bill proves that great things come in small packages. Brevity in a Bill can lead to excellent clarity of statute, a model that anybody forming a Government could look to follow in the future

I thank the Leader of the House and the shadow Leader of the House for having been able to bring the Bill before the House so that the provisions can be put into statute to enable the next Parliament, we hope, to get a flying start as the new Commission is set up

I associate myself with the remarks of the Leader of the House and others who paid tribute to the right hon. Member for Blackburn (Mr Straw), as I did when we debated these matters. May I assure him that I am called after the railway station, not the railway station after me? It is an excellent report which found an extremely good way forward and has found favour with everybody

I should make it clear that I do not make these short remarks in my position as the spokesman for the Commission. The Commission’s position is set out in the written statements that I have issued in my name as the spokesman. That makes it clear that progress is being made to have the Clerk in place before Dissolution; and because of the sequential nature, as recommended by the Committee, the Director General recruitment has started but cannot be completed until that recruitment is in place, and that will be an early order of business for the new Parliament. Other than that, I would say that the Commission has sought simply to give effect to everything that was set out in the report as much as it can and as quickly as it can

Speaking personally, I am delighted to see the Bill before the House. I do not want to go into any of the detail particularly. It does the important job of putting into statute the provisions that needed to be changed in the House of Commons (Administration) Act 1978, and we had the chance to debate the other matters earlier

One small regret is that we did not find room in the Bill for an enabling clause, which would have permitted a future Commission to look at bringing the administration estimate and the Members Estimate Committee together, which was a sort of recommendation—a “think about” recommendation—that would have been useful at a later stage. However, I completely accept that, in order to get the Bill through quickly, that was a provision that had to wait for another time. My worry is that House of Commons Bills do not come along that often, so it may be a very long time before there is a possibility to do that

The only other point that I would make, since it has been mentioned both by the shadow Deputy Leader of the House and others who have spoken, concerns election remuneration. It is important that these posts be elected by the whole House so that the whole House has confidence in each of the Members. I also feel, as I mentioned before, that the four posts should be equally remunerated. The reason for that is that I have not the slightest doubt that both of the posts that are currently not filled by Chairmen of Committees, where there is no question on this, will end up with Cabinet-style portfolios, and should end up with Cabinet-style portfolios. One of the most obvious places for this to happen is around human resources, change and diversity. It is an area that we do not scrutinise particularly well. One of the commissioners should take specific responsibility for that, and one of the commissioners who has done so extremely well in this Parliament would have been the hon. Member for Aberdeen North (Mr Doran). There is a strong case for using commissioners—not saying that commissioners should not do the work, should just turn up and make some decisions, but actually saying that this is a new Commission, operating in a different way, and these commissioners should be used to undertake work

Apart from that point, this is an excellent Bill that puts into effect the recommendations of the Governance Committee, and I, too, commend it to the House."	0
gb49683	74678b2adaeaadcc150bb32e2a024a03	F	"My Lords, I thank the Minister for his response, particularly in respect of caravan parks, which sounds good. I would obviously like to see the detail, but it is definitely a step in the right direction. I do not at all accept the points he made about the package not coming to 25%, but I do not honestly think this is the time to talk figures with him; I would much prefer to do it privately afterwards. I think that not taking the opportunity to help small local businesses work together is a mistake that has been allowed because of this anomaly in current legislation—but I hope to persuade him when we speak privately that the figures I put forward are right

It is also deeply distressing that the holiday cottages will not be included after the vast amount of money they have lost during the coronavirus. The difficulty is that this sector has been hit so badly that it will definitely end up with thousands of people losing their jobs and livelihoods. I know the Government feel as strongly as I do that this should not happen, so I really hope they might be able to reconsider after we speak. Meanwhile, I beg leave to withdraw the amendment."	1
gb27587	343ae697849f95f4821830a980475dc9	M	"That is a very good question for the shadow Chancellor. It is a pity he is not here today.


The restrictions were essentially that the information could be used only for pursuing tax evasion prosecutions, not for other matters, such as money laundering prosecutions, for example. On the precise arrangements and conditions, it is worth pointing out that the first request for information was made by HMRC in February 2010, under the previous Government. I am not sure what conditions Ministers were consulted on at that point."	0
gb38286	c758799500ab09885aa3b4fdfe96f202	F	"It is a pleasure to follow the right hon. Member for Broxtowe (Anna Soubry)

As a nurse of 40 years, I can say that the issue we are debating today is close to my heart. I, like many other NHS staff, struggled to make ends meet with the 1% pay cap, which acted as a pay cut. Since 2010, NHS staff who have decided to stay in the profession have experienced a real-terms pay cut of 14%. They are overstretched and undervalued, which is making patient care in the NHS a real concern. The 1% cap is forcing many experienced staff out of the profession, putting strain on those left. Others are pushed into the arms of agencies where they could earn many times their normal hourly rate, and others pursue a second job to make ends meet, working extra hours to increase their earnings. This puts a strain not only on their financial life, but on their family too

In my constituency of Wolverhampton South West, I have constituents who work as nurses telling me they are leaving the NHS because of increasing workloads, which has caused them great stress, and years of pay restraint that has left them feeling undervalued and demoralised. Many hard-working nurses are turning to food banks, facing missing meals and struggling to pay their bills. Pay has not increased, but utility and grocery bills have. The Royal Wolverhampton NHS Trust employs over 8,000, and 7,297 are non-medical staff. Another constituent who is a ward manager at a local rehabilitation hospital in Wolverhampton contacted me explaining how she had been fortunate to train with an NHS bursary and to then be employed there as a staff nurse since 2001

In response to a recent question by my hon. Friend the Member for Easington (Grahame Morris), the relevant Health Minister said that the Government changed the funding system for pre-registration tuition and bursaries to the standard student support system. This change means we have moved away from centrally imposed number controls and financial limitations, and therefore the artificial cap has been removed. That is not the case, as the latest UCAS figures show that applications for midwifery and nursing have fallen by 23% this year as health students are put off under this Government. Under this Government, it is difficult to train and to make a living as a nurse. That is why I am proud to have stood and been elected in the 2017 general election on Labour’s pledge, in a fully costed manifesto, to scrap the NHS pay cap and reinstate bursaries—unlike the Tories, who have given out massive tax giveaways worth £70 billion over five years."	1
gb36454	152dc271606bfbf90d9990e9f883551f	F	"I do not want to take up much time. In the cross-party spirit of the debate, I give credit to my council and all councillors in the borough of Richmond upon Thames for all the work that is done

I have a concern about these clauses. Every single homelessness case in my constituency of Twickenham is absolutely unique. I have come across a very small number of cases in which the homeless person has refused suitable accommodation for reasons of their individual situation: they are not sectionable, but the issue is to do with mental health. Will the final accommodation not be a full stop? Will the homeless person be able to come back to ask again for the accommodation?"	0
gb49008	edfca175f9d238cd8b7c07939a505942	M	"I will indeed—what an honour!


I do not think any Member can have an Adjournment debate without the honour of being intervened on by the hon. Gentleman. I completely agree with him. He tirelessly champions his work on obesity. If we do not tackle this issue, there will be health implications and pressures on our NHS, as well as the mental health aspects. We also need to be aware of the bad education that leads on for generations. I completely agree with the hon. Gentleman that we need community-led, community-run sports clubs that are funded partly by central Government and partly from elsewhere to best serve our constituents

To restore the heart of Kidsgrove, the project must secure funding for the sports centre to be renovated and modernised to meet the highest health and safety standards, as well as current and future leisure needs. The cost of renovation is significantly lower than that of a rebuild. I endorse unreservedly the expansion of sports provisions, but I cannot say that, when the Jubilee 2 centre was built at a high cost to taxpayers across the county, I did not understand the annoyance and frustration of the residents of Kidsgrove. It should now be Kidsgrove’s turn to see investment

The cost of a fully functional renovation has been projected to be £5.5 million, and the council has already committed £3.1 million towards the project. However, we are all aware of the cost of covid-19 for local councils, and Newcastle-under-Lyme Borough Council is no different. Government funding of £1.3 million has been secured, and that has reduced the immediate pressure on council finances, but that sum is sufficient only to cover the council’s lost income and additional costs for the first three months of the year. The council will be required to draw down all of its revenue reserves, in addition to taking action to restrict all non-essential expenditure, at a time when our communities are looking to the council to lead our local recovery efforts.


My hon. Friend speaks with absolute conviction: the people of Durham are being failed. It is self-indulgent for councils to go ahead and build nice, big, shiny brand-new buildings. Members from the west midlands will have seen the west midlands police and crime commissioner wasting taxpayers’ money on shiny objects rather than investing in front-line policing, so I completely endorse what my hon. Friend said. The people of Crook deserve what they need, and I hope the council will listen to my hon. Friend, who speaks with conviction on all issues

I plead with the Minister to help us in Kidsgrove and Talke. We will require Government support, alongside that from Sport England and the local council, to open up this valuable community asset, helping to create jobs and improve physical and mental health. I am not asking for large sums, but any financial support that my hon. Friend the Minister can give would show that Kidsgrove is no longer forgotten in this House. Reopening the swimming pool in the existing sports centre represents the quickest and lowest-cost option for providing a sports and swimming vision in Kidsgrove. This is not about profitability, although there are solid grounds to suggest that the sports centre would become self-sufficient; this is about health, happiness and community. When we find ourselves able to live freely and safely again, it will become more important than ever to participate in communal activities and keep ourselves healthy, physically and mentally—to join a Zumba class as the kids take their after-school swimming lessons, and to laugh and come together. This could, and should, become a key recovery project in the wake of covid-19

I know that the Government are committed to encouraging a healthy, active lifestyle and levelling-up across the United Kingdom, and I fully accept that, as we brace for economic recovery, the public purse strings will be pulled that bit tighter. However, it has been demonstrated time and again that investment in leisure and recreational pursuits eases the strain on our national health service and our valued emergency services, as well as reducing crime rates and improving mental health. The people of Kidsgrove ought not to be financially penalised for wanting to keep fit—indeed, encouraging people to keep fit is a pillar of the Government’s strategy —so I implore the Government to do the undeniably correct thing and invest in my constituents, as we promised in December."	0
gb39085	92d42e00eaa4a2441a0416f7fa79512c	M	"Order. Look, if somebody wants to go for an early cup of tea, please do so—I am told there are mince pies waiting—but what I will have is the Leader of the Opposition listened to, and quietly, from the Government side, in the same way I expected from the other side of the House.


Order. I think the Whips should know better. Mr Spencer, I am sure you could relax—please, we do not need any more from you. If not, leave the Chamber.


Mr Pincher, you shouted out “Keep going,” and the right hon. Gentleman will—but you will be going out of the Chamber."	1
gb48578	1b24e9be3e01c32d27150d0fb81305e2	M	I join in the appreciation of the efforts of our diplomats and other civil servants in the Government’s service. However, for the life of me, I cannot understand the Government’s reticence in acknowledging that they derived financial support from the Brussels scheme for repatriation. It makes one wonder whether there is some edict that nothing good should be said about the European Union. Since, as has already been pointed out, the first responsibility of any Government is to ensure the safety and protection of their citizens, why not redeploy some of the civil servants who are currently engaged in the increasingly fruitless pursuit of a deal with the European Union by 31 December to make sure that we bring all our citizens home as soon as possible?	1
gb57277	680a76baefd00f7cb29b57369ab88137	M	"My Lords, again, I thank all noble Lords who have participated in this debate, and I thank all noble Lords who signed this amendment. I understand that their concerns centre around the accessibility of the route for those who are too young to obtain BNO status in their own right and who no longer reside with their BNO parents, or those whose BNO parents do not wish to apply to the route. Although perhaps unintended, the clause would also enable unaccompanied children under the age of 18 to apply independently of their parents—which obviously risks creating safeguarding and other concerns

The BNO route was designed bearing in mind the moral and historic obligations the UK has to those who elected to retain ties to the UK by obtaining BNO status and who wish to make the UK their home. The route already enables adult children born on or after 1 July 1997 to apply with their families where they are part of the BNO’s household—which I think answers the question of the noble Lord, Lord Rosser—ensuring that family units are not split up. This is a generous provision—being over 18, there adult children fall outside the UK immigration system’s usual definition of a dependent child. Nevertheless, the provision recognises that, although they are too young to have been eligible to obtain BNO status in their own right, they may still be able to form a household with their BNO parent. I am going to make a brief digression into the numbers of people who have already applied, and so on. As of 30 September, over 88,000 people had applied—status holders and their family members—since 31 January, and 76,000 applications had been granted. The net-positive impact to the Treasury—in answer to the comment about the Chancellor and how he should be pleased about this—is estimated to be between £2.4 billion and £2.9 billion over five years. With that in mind, I would perhaps ask my noble friend Lord Patten why we did not grant BNO status to everybody back in 1997, which many of us in Hong Kong at the time thought would have been a very good idea. In answer to the subsequent question asked by the noble Lord, Lord Rosser, that number of 300,000 is accurate—I do not know, though, how many would apply under this particular amendment, but obviously we will do some work on that and come back to him

Those who are not eligible for the BNO route do have a number of other UK immigration routes available to them, and that includes student visas which are up 5% compared with 2019—of course, there may be a pandemic effect in that as well. The skilled worker route enables individuals to come to the UK in a wider range of professions and at a lower general salary threshold than in the past—although, again, the information I have suggests the vast majority are very well educated indeed, as my noble friend pointed out. The graduate route is open to sponsored international students who have successfully completed a degree at undergraduate level or above. We believe that those existing routes provide avenues for many Hong Kong nationals to come to the UK, and we expect some new routes that will be created next year to open up another pathway to young Hong Kong nationals

However, we have heard the concerns raised by noble Lords around the appropriateness of some of these other routes and are very sympathetic to the circumstances of children born on or after 1 July 1997 with BNO parents. We are, therefore, looking at whether more can be done to support this cohort wishing to build a permanent life in the UK. I can assure your Lordships that we are considering the matter carefully. I hope it will cheer your Lordships up—particularly when it comes to matters of precise timing—to hear that we hope to update the House by Report stage. In light of these assurances, I ask the noble Lord to withdraw the amendment.


If I could correct one thing, I may have said “a benefit to the Treasury”—I meant to the economy, of course. I apologise."	0
gb50549	9c43404b8ff26debe7d027d4de8b0f30	M	"I accept what the hon. Gentleman is saying. In fact, a lot of this problem comes down to guidance. Councils should be given much clearer, much stricter guidance from Government in order to tackle these issues. I will mention that at the end of my speech, which I promise Members is coming soon

Some 95% of sentences issued are fines of less than £1,000, and the most common penalty is £400. We badly need tougher sentences, not just in terms of the maximum punishments but, more importantly, in terms of those typically handed out. Sentences are not currently acting as a deterrent. I know the Government are committed to reviewing the sentencing guidelines. I appreciate that this is not directly in DEFRA’s hands, but I hope the Minister can give some reassurance that it is coming, and soon

Although the council’s ability to hand out fixed penalty notices is limited to the less serious offences, it still managed to achieve 76,000. However, only 12,000 were for small-scale fly-tipping. That compares with 37,000 for littering and 26,000 for other offences. It comes back to the ability to catch people and the willingness to enforce. This is where the guidance needs improving. If an aggrieved constituent examines the Government’s guidance, “Fly-tipping: council responsibilities”, they will find nothing resembling the zero-tolerance approach that we need. I want to see a much tougher approach. I am sure that that view is shared by many hon. Members

Much of this needs guidance from the centre. The guidance issued for local authorities, “Household waste duty of care: fixed penalty notice guidance”, was updated in December 2018. It encourages what it calls a “proportionate” response and says: “Individuals should not be penalised for minor breaches”

I understand why that is, especially when dealing with vulnerable people, but the tone and language is unhelpful. I would want guidance to reflect the language of zero tolerance, which I believe the people of Peterborough and the rest of the country are crying out for. Fixed penalty notices, as they stand, are inadequate. When the minimum penalty is just £150, many unlicensed traders, individuals and landlords will consider that a penalty worth taking a risk for. The level of fines should be considerably higher. Upping the penalties may require legislation, but I urge Ministers to consider it. In doing so, they would have the overwhelming support of the people of Peterborough and, indeed, Members of this House."	0
