id	speaker	sex	text	label
gb05759	5080defd0645c7fe176f80055890cedd	F	"I hear what the hon. Lady says about my right hon. Friend the Member for Birmingham, Edgbaston (Ms Stuart), but she is not in the Government so does not have the power to transfer that money to the NHS budget, unlike those on the Conservative Benches. Does the hon. Lady agree?


The Public Accounts Committee, of which I am a member, has published seven reports since January on the workings of the Department of Health, including on diabetes, the cancer drugs fund, services for people with neurological conditions, access to GP services, acute hospital trusts, NHS clinical staff and personal budgets in social care. We have had two further hearings, for reports yet to be published, on discharging older people from hospital and specialised services

I recommend those reports to those on the Government Front Bench—I have a few copies with me, just in case they do not wish to watch the football tonight. Taken together, they paint a bleak picture of a system under immense pressure, with commitments undelivered, a massive increase in complexity as a result of the Health and Social Care Act 2012 and, above all for the Public Accounts Committee, continuing poor data upon which to make decisions and manage performance, as well as a complete lack of clarity about accountability for delivery on the areas we have investigated

The concerns outlined in our reports include: on staffing, that trusts have been set unrealistic efficiency targets, and that the shortage of nurses is expected to continue for the next three years; on funding, that the financial performance of trusts has deteriorated sharply, and that this trend is not sustainable; and that the data used to estimate trusts’ potential cost savings targets are seriously flawed.


I agree with my hon. Friend. In fact, one of the reports I have with me is the one we published in December about the work of the Care Quality Commission and some of the concerns that have already been issued about the work it does to uncover issues such as the ones she has highlighted in her constituency."	0
gb21040	d3c96076e3d7b931a7a3818d58819c5a	M	"My Lords, I believe we are having the passionate yet deeply respectful debate that the noble Lord, Lord Winston, asked for. It will be a day that does this House credit

My father died of prostate cancer, as did my eldest brother in August. My remaining brother has been told that he will not survive it either, and I myself was diagnosed with it earlier this year. So, for the men in the Dobbs family, this is not a matter of surmise but of profound practicality—and believe me, my Lords, it focuses the mind

My life, my body and my character belong to no one but myself. Of course, others have an interest in my life, and my death, but I have the ultimate right to decide what happens to me; not the state, not the Church, not any court. I understand the reservations expressed, particularly by some who are disabled, but this is not a Bill that demeans the disabled, and it is not about getting rid of Granny. These claims are speculative, about the fear of what might be. If further safeguards have to be built into this Bill then, of course, we should do so

But let us take the scales of common justice in our hands, hold them very tight and weigh a speculation against a certainty: the most reverend Primate’s understandable fear against an indisputable fact. That fact is that many—so many, far too many—people, every year, will die in appalling and unnecessary circumstances. Surely, those scales must come down in favour of this Bill. The Bill does not degrade the value of life; it honours life. It puts a higher value on life, allows life to reach its end surrounded by compassion, and with dignity

If a time were to come when my life were made unbearable through extreme pain and humiliation, when I was stripped of all hope, I would end it if I could, no matter what the law says. It would be a law of the utmost cruelty that said that I and my loved ones must suffer in agony and without hope. Yet that is what the current law does, and that is why it must be changed."	1
gb14998	498b323d52e753ea969f09731a5374c4	M	"The gracious Speech gave a high priority to the National Health Service—its health and the health of those it serves. More than 6,000 people are killed as a result of home accidents in the UK every year, considerably more than are killed in workplace or road accidents. The home has become, statistically, a dangerous place to be

My comparison with road and workplace-related injury seeks not to downplay the seriousness of accidents in other environments but to highlight the fact that reductions in accidental death and injury in those areas were brought about by vigorous and prolonged campaigns led by the trade union movement and organisations such as RoSPA that eventually won the support of the Government, which then saw a safety crusade turned into life-saving laws. The Health and Safety at Work etc. Act 1974 was a turning point for safety in the world of work

The eradication of home accidents has not yet benefited in the same way from such rigorous and enduring national campaigns. Consequently, the number of fatal and serious accidents in our homes has been increasing. This must change. The Government’s proposed building safety Bill provides an opportunity to alter course and to have a dramatic impact on the number of people needlessly dying or requiring hospital treatment. The Bill has the stated aim of changing industry culture to ensure accountability and that residents are safe in their homes. The focus is understandably on fire safety given the tragic events at Grenfell Tower. However, change is also needed to ensure that new homes have safety built into them to prevent other types of accidental injury. It should be noted that for every one fire-related hospital admission, there are 234 due to accidental falls

The design of new homes can be improved to minimise the risk of accidents, particularly for those most vulnerable to serious injury: very young children and older people. Many of these accidents could be reduced by better design, such as installing flooring with higher slip resistance in bathrooms and kitchens, where a simple slip can have devastating, long-lasting or life-changing consequences for an older person. If the building regulations were to require the achievement of a minimum standard within, for example, RoSPA’s Safer by Design framework, which has now been endorsed by Public Health England, we could significantly improve the safety of new homes and prevent thousands of life-endangering falls every year. Safer by Design concentrates on dangers that tend not to attract the same level of public scrutiny as other hazards such as fire. The hazards it covers have the greatest likelihood of causing harm in new homes. Falls, burns, carbon monoxide poisoning, entrapment and poisoning from household chemicals all typically happen behind closed doors, yet they affect many thousands of people, causing death and serious injury every year

Falls in homes account for 124 deaths, 48,600 hospital admissions and more than 600,000 visits to accident and emergency in England each year. It is insane to pour billions of pounds into the NHS bucket while gaping holes such as this go unrepaired. The Government must now include provisions for preventing the most common accidents in the home in their overhaul of building safety regulations, and put safety at the heart of their housebuilding programme."	0
gb04032	4631a474c94d8535e98ca584ff249ee3	M	"That this House takes note of Command Paper Cm 9177, Secondary legislation and the primacy of the House of Commons.


My Lords, I am flabbergasted by the number of Peers who have put their names down to speak this afternoon. For a moment I wondered whether they realised that we are discussing statutory instruments, then I thought that perhaps I had been more controversial in my review than I had originally intended. I think, however, that it is a sign of the importance that we attach as a House to the way that we pass legislation and to the powers that we have. All are, therefore, extremely welcome, perhaps none more so than the two maiden speeches that we will hear this afternoon, from the noble Baroness, Lady Bowles of Berkhamsted, and the noble Lord, Lord Darling of Roulanish. The noble Lord, Lord Darling, brings recent and genuine breadth of experience and knowledge from the House of Commons, which I know will be extremely valuable to this House. Another reason I welcome his words is that I think he was probably the Minister responsible for the introduction of tax credits in the first place. So long as he can keep his words uncontroversial, it will be interesting to hear what he has to say

This debate goes to the heart of what we believe we are here to do—what we are for. It goes to the heart of the relationship between this House and the House of Commons and how we conduct our affairs, particularly given that the Government are, and always are, a minority in this House. There has been nothing new in that since 1945. I have heard some people say that the Government have overreacted in all this because it is the first time that a Conservative Government find themselves not in control of the House of Lords. I have some sympathy with why people say that. I do not think that it was always quite as easy as some people imagine when we had about 400 Peers in the House of Lords, mainly because they did not always turn up, but I understand the point that is being made. The answer to that, of course, is that the Government need to learn lessons about how to handle the House of Lords. However, it is also the first time that the Labour Party finds itself in a position of power and authority as the Opposition in this House and, therefore, a great responsibility falls upon its shoulders

I also presume no greater qualification than anybody else to be leading this debate, but between 1994 and 2013 I was either the Chief Whip or Leader in opposition and in government. Therefore, I had a rare view and a period of study of the theory and practice of how we deal with secondary legislation in this House, particularly how statutory instruments are dealt with, and of the various conventions that guided us during that period. I am sorry that the noble Lord, Lord Hennessy, is not here, because it is what he might have said was a study in the emotional geography of the House, and in how it has changed over the last 20 years

We need at least to understand and agree on the nature of this House. Without a government majority, it is a very strange beast. I was in opposition for 13 years, and there is always an obligation in opposition to know that there is often an opportunity—a requirement, in fact—to pull your punches: a self-denying ordinance. If not, the House can virtually always defeat the Government, and that way chaos lies and the patience of the House of Commons will be tried. You have only to look at the history of the 20th century. The House of Lords behaved foolishly in the run-up to the 1911 Parliament Act, and of course the 1949 second Parliament Act is a reminder of what happens when the Commons loses trust in the ability of the House of Lords to complement its work

To avoid these problems, in the latter part of the 20th century we developed a whole series of practices that developed into conventions of the House, such as the one I contend existed on statutory instruments. There are others on reasonable time and, of course, the far better-known Salisbury/Addison convention on Second Reading amendments. I am delighted that one of the speakers this afternoon is none other than the noble Lord, Lord Cunningham of Felling. When he was in the House of Commons, he chaired a Joint Committee that did a comprehensive study about the conventions that govern the relationships between the two Houses.


Well, he had been in the House of Commons, my Lords, and therefore it would be fair to say that he had a pretty good view of the relationship from both sides of the argument. He was then a supporter of the Government; I am sure that he is still a supporter of the Labour Party. These things are important, because when you reread his work from 2006 you find that it is still fresh and interesting, and I urge noble Lords who are so interested to go back and have a look at it. Perhaps the Library could be persuaded to give a small extract from it on the conventions of the House of Lords to remind us

Why conventions? Conventions require us to behave in ways that we would rather not. They require us to sign up to a series of obligations that constrain the way the powers of the House of Lords are used. To work, they need to be binding on those who agree them; and they are of course based on trust, because there is no legal basis for them

My view is that the convention on statutory instruments has been fraying for some time, for a number of reasons. First, the House of Lords has changed substantially over the last 17 years. There is undoubtedly a new confidence in the House of Lords; I applaud that. There has been an influx of new Peers over many years. There has been a fundamental change from a more hereditary House to one that has been appointed, with people here on merit. On the other side of the equation, however, there has been a loss of collective memory and less understanding of the implications of what happens when we use our powers too aggressively. I tried to avoid that after 1999, when it should be remembered that nearly half the Conservative Party in the House of Lords was expelled by the Government. I do not want to give this Government any ideas, but it was quite effective at the time

In 2000, I declared in a speech that the convention was now dead. I did so quite deliberately and pointedly, and we then went on to defeat the Government on some order to do with the London mayoral elections. Two things happened immediately afterwards. First, we agreed a process by which the offending order was put into legislation and, secondly, Lord Williams of Mostyn and I agreed that of course the convention should stay on and that it was not true that there was no need to continue the conventions from the old hereditary House into the new House that had been created after the 1999 Act. He understood, as a Leader of the House and leader of the Labour Party in this House, that it would help the House of Lords to work better to maintain this convention

There is a similarity between that and what happened in 1968. Incidentally, one of the remarkable things about this House is that my noble friend Lord Trefgarne, who is going to speak in a few moments, was around in 1968 and voted on the Rhodesia orders, on which the House foolishly voted to vote down the orders to impose sanctions on Rhodesia. My noble friend Lord Carrington and Lord Shackleton, who were then the Leader of the Opposition and the Leader of the House, agreed that there should be a convention that this should never happen again—and nor did it, until 2000. In the 1970s came the start of the Motions to Regret, which were a sensible way forward. However, that agreement of my noble friend Lord Carrington and Lord Shackleton was a sensible and pragmatic understanding between two parties. They accepted that the Lords may have the power to reject but that they should not use it, because they did not have the authority to do so

In 2007, the super-casino orders were also lost in the House of Lords. There was no Conservative Whip but it was interesting that 15 Labour Peers voted against the Government and there was a dramatic last-minute intervention by the then most reverend Primate the Archbishop of Canterbury. No more was heard of the super-casinos after that

That brings us to tax credits, because what was so interesting about the votes that took place on them is that the House divided along entirely political lines. In fact, what was so unusual is that several senior Labour Peers voted to support the Government—not, I hasten to add, because they had any affection for what the Government were doing on tax credits but because they understood the constitutional implications of what was to take place and that a practice was going to change. In the Chamber itself, there was some confusion as to whether the delay Motions of the noble Baronesses, Lady Hollis and Lady Meacher, were in tune with the convention or broke it. At a stroke, there was then more than one interpretation of what the convention was; hence there has been a need for clarity and the Prime Minister, in his wisdom, invited me to conduct my review

I should say at this point that I absolve completely, if any absolution is required, the two noble Baronesses in their Motions. I do not think for one moment that they were seeking to undermine the conventions that existed. In fact, they had rather cleverly and innovatively found a frame of words that technically did not break the convention. These were words that were neither fatal nor non-fatal; this is the cleverness that succeeded

My view is that, in practice, whatever the technicalities, they proved fatal because they took the order hostage and would not pass it unless certain conditions were met. The noise from the opposition Benches exemplifies what has gone wrong, because if we cannot now agree what the convention is, we have to either re-establish it or find another way to try to get it right. My review was greatly helped by an excellent team of officials from the Cabinet Office and a group of parliamentary advisers whose combined knowledge of Parliament and the passing of legislation is, I think, unparalleled. However, it was my review and my report, and I am entirely responsible for all the views held in it

One issue that exercised us perhaps more than anything else was that of financial privilege. In my report, I discuss the old conventions between the two Houses on tax and supply, which go back to the 17th century—some argue to the 15th or the 14th century. Sometimes these things are not well understood these days. What is true is that financial privilege is very much a matter for another place, which, rightly, jealously guards its financial privilege. I have made recommendations that government and parliamentary authorities ought to discuss more, perhaps with the House of Commons Procedure Committee, exactly how to deal with financial privilege in future

Of the three options that I have put forward, the first two are pretty self-explanatory. The first is to remove the House of Lords from debating and discussing statutory instruments, which I think would be a loss of scrutiny and an encouragement for the Government to use statutory instruments and secondary legislation even more. The second is somehow to rebuild the convention, but the convention can be rebuilt only if it comes from the House. Governments cannot impose conventions on the House. That is why I came to my third option, which is a genuine attempt to find a new procedure and give the House of Lords a new power, a very practical power that we have never had before. I also have to admit that there was nothing original in it. As part of my studies, I looked at previous debates and discussions. As early as 2001, in the great Royal Commission on Reform of the House of Lords chaired by my noble friend Lord Wakeham, he and his team of commissioners came up with a plan that looks remarkably similar to my option 3, and it has been echoed in other studies as well

By having the ability to do what the House of Lords traditionally does so well, which is to ask the House of Commons to think again, we are doing what we have always done. To limit it to—if I may call it this—a ping without a pong, we are giving the House of Lords certain rights that it does not have at the moment. In other words, we have a conversation between the two Houses but the other House has the final say

I should also like briefly to mention the scrutiny committees. One thing that became apparent very quickly was in what high regard the scrutiny committees of the House of Lords, chaired by my noble friends Lady Fookes and Lord Trefgarne, are held by government departments, Commons committees and outside commentators. There is no question in my mind that secondary legislation—statutory instruments—are an absolute requirement in the modern era, but it is very important that we have the right tools for scrutiny. We should question very strongly when framework Bills are put before us whether the requirements for ministerial powers are necessary

Since the Statutory Instruments Act was passed in 1946, we have enjoyed unfettered powers to vote on secondary legislation. In this context, I asked myself these questions. First, is there a problem that now needs to be solved? I concluded that there was. Secondly, should the Lords retain this veto power? I concluded that the answer was no. Thirdly, is this the right time for a new power and a new procedure for the House of Lords to do what it does best? That is, to ask the House of Commons to think again, and the answer to that was yes. It is now up to your Lordships and the Government to decide not only whether these are the right questions but whether they are also the right answers to find a sustainable process that will serve the interest of Lords and Parliament alike over the next few years. I beg to move."	1
gb01641	abaf4e77ed6e0dea339aa1ccc8691d81	M	"My Lords, I was also a member of the Select Committee which produced this report. Like other Members, I want to thank the noble Lord, Lord Shutt, for his chairmanship of the report and in particular for the way in which he has followed matters up in the interval since we made our report. I will come back to that later

I had intended to start by quoting paragraph 14 of the report, in which we express our disappointment at the contribution that we had from the Government, but the noble Lord, Lord Richard, has done that in pungent terms and I merely endorse what he said

I then thought of referring to paragraph 19, in which we challenged the Government. I will be interested to hear what the noble Lord, Lord Faulks, says about this when he replies. In that paragraph, we refer to how we recommend in the report a number of amendments to the Inquiry Rules 2006 and point out that the power exists to make those amendments by order. We suggest that this is so simple a procedure that there is no reason why the Government cannot make these amendments to the Inquiry Rules “within three months”. The Government’s response accepts the recommended changes in the rules but I am not aware of any order coming forward to implement them

A lot turns on the question of the type of inquiry that one has. I want to touch on that for a moment, first, by referring to the Royal Commission on Tribunals of Inquiry back in the 1960s. It made a number of important recommendations, the sixth of which was: “No Government should in future set up a tribunal of the type adopted in the Profumo case to investigate any matter causing nation-wide public concern”

That inquiry was not established under the 1921 Act. It was a non-statutory inquiry and the judge conducted it entirely in private. Witnesses were not permitted to hear the evidence of other witnesses and there was no opportunity for any witness to test the evidence of another witness. Naturally, we described this in our report as unsatisfactory but I much prefer the terms of the royal commission in saying that no such tribunal should be set up in future. I wish that that had been before the Northern Ireland Office when, a few months ago, it decided to establish a private inquiry into the on-the-runs letters. The description of the Profumo inquiry fits pretty well the way in which that inquiry was conducted, which was unfortunate

However, the main issue is whether the Act should be used or non-statutory inquiries should take place. The starting point here should really be: what was the intention of the 2005 Act? The genesis of the 2005 Act appears to have been in a recommendation made by Sir Anthony Clarke—now the noble and learned Lord, Lord Clarke—in the Thames safety inquiry in 2000. He commented: “The time has in my opinion come to set up a statutory framework for inquiries generally to replace the various statutes which govern them at present”

That language was echoed in the Explanatory Notes to the 2005 Bill, which said that the object was, “to provide a comprehensive statutory framework for inquiries”, and the Minister introducing the Bill virtually repeated those words. That language points to the Act being used for inquiries generally. It does not say that the Act is optional. It does not say, “We have enacted this Act and you don’t have to pay any attention to it. You can ignore it if you like”. That would be a rather novel proposition for legislation. I know that the practice has developed of non-statutory inquiries and it is perhaps late in the day to challenge that now. However, I suggest that it is not really within the original intention of the Act, which is why we made the recommendations we did in the terms that have been mentioned

Another issue is perhaps more significant. It is the question of the compliance of the inquiries with the requirements of Article 2 of the European Convention on Human Rights. It is fairly clear that non-statutory inquiries are not compliant with the ECHR. I will refer to what we said in paragraphs 69, 70 and 74. I will not go through them in detail but the Edwards case is mentioned, as is a subsequent case in which the court directed the setting-up of a number of inquiries and went on to say that steps would have to be taken to ensure that the persons conducting those inquiries had the powers to compel witnesses and the disclosure of documents. I am not quite clear as to how that has happened in practice and whether anything has been done. Again, perhaps the Minister might enlighten us when he replies

On this matter, the Government say in paragraph 32 of their response that inquests are, “the main way in which the Government fulfils its responsibilities under Article 2”

Three comments come to mind with regard to that. First, Article 2 goes wider than inquests. It is not just a matter of unlawful killing but of ill treatment and unlawful killing, so you cannot say that you regard inquests as meeting the requirements of Article 2 when it goes wider than the subject matter of inquests. Secondly, inquests are limited compared to inquiries. I will not go into detail on that. We set that out in paragraph 83 of the report, which shows that it may not be desirable to use inquests to fulfil the requirement of Article 2

However, there is a more general point to be made because while we have the particular terminology of Article 2 in the ECHR, the general principle nowadays goes further. The second report of the Turkel commission, which I was attached to as an international observer, said: “The general principles for an ‘effective investigation’ can be found in various international human rights law sources, including binding conventions (such as the Convention against Torture); interpretations of the International Covenant on Civil and Political Rights by the Human Rights Committee and its decisions in specific cases; and resolutions adopted by the General Assembly of the United Nations”

It then goes on to refer to the ECHR. If this has migrated into a general obligation on human rights law, it reinforces the point that inquiries should be done on the basis of the statute and with the powers that the statute gives

In chapter 6 of the report, we deal with another aspect, namely the independence of inquiries. We refer there to the reservations that the Joint Committee on Human Rights had with regard to the various powers that the Government have to influence the conduct of the inquiry, which led the Joint Committee to think that those powers in themselves rendered the inquiries not in compliance with the convention

We make a number of recommendations in paragraphs 206 to 210. I notice that the Government accept one of those recommendations but reject three of them, particularly the power that they have, as it were, to close down the inquiry. I notice that in their response, the Government say in paragraph 72 that they wish to “retain the flexibility” given by this provision. I think that “flexibility” is not the right word. The word that should have been used is “power” and the power should not be utilised in the way that the existing legislation permits

My last statement is by way of a digression. I referred to the commission to which I was attached as an international observer. Following the example of the noble Lord, Lord Shutt, in following up matters, he might be interested to know that some months after he took that initiative here, I got together with the other international observer who is domiciled in Australia but who comes to this part of the world from time to time. We both went back to his room to raise the issue with the Israeli Government as to whether they were implementing those recommendations. I suspect, though, that I will have to go back again."	1
gb02983	6617c67af63aa37143cb95ce3a9cafab	F	"I want to spend the short time I have focusing on the disproportionate effect these tax credit cuts will have on the black and minority ethnic communities. Some 88% of these communities are based in the poorest boroughs in the country. They tend to have larger families and these families are often sustained by people who have part-time jobs. Fresh from my Royal Statistical Society training this morning, let me give some statistics that are staggering. A recent survey found that 5% of white men had part-time jobs, as opposed to 12% of black African men and 35% of men of Bangladeshi origin. When this lifeline is taken away from these communities, racial inequality in our society will widen. When the Government talk about looking after families, they are not talking about looking after families from the BME communities

We must also look at these cuts in context. We cannot view them in isolation. Hampstead and Kilburn has a housing bubble and rents are soaring higher than ever. If we couple that with taking away tax credits from people who are working, we have to ask how people will survive. Six out of 10 of my constituents are paying £288 a week for a studio flat. Are we allowing the ethnic cleansing of London? Don’t take these credits away. Join us in voting against these cuts; whether it is the Mayor of London, “ConservativeHome”, or The Sun, we must oppose these draconian measures."	0
gb14001	e5ed07bd147123e79edea5c30e540bc4	F	"I am extremely grateful for the very incisive comments and questions to the Minister by my hon. Friend the Member for Sheffield South East (Mr Betts) and the hon. Member for Harrow East (Bob Blackman)

Labour supports this reform, not least because it is a part of our five-point plan for our high streets. Labour pledged in February 2017 to introduce more regular revaluations, coupled with simplifications in the business rate system. It is to be welcomed that the Government are at last finally getting on board with this essential reform, but the entire business rate system is in desperate need of comprehensive review. The Government’s consultation on the introduction of more frequent revaluations noted some challenges that are yet to be addressed, including: the increased workload resulting from this reform and the need for significantly skilled staff to undertake this work; and the possibility that the move will result in more appeals by ratepayers, placing additional pressure on the Valuation Office Agency

According to the latest valuation tribunal statistics, there are still 65,000 unsolved 2010 appeals and councils have had to divert over £2.5 billion from services to deal with the appeals risk. How do the Government intend to deal with that? The explanatory notes state that the Bill’s provisions “may lead” to the Treasury providing additional funding to the VOA, but it does not guarantee to do so, even though additional valuations and perhaps more appeals arising from them will be required

While we welcome the changes in the Bill, we cannot settle for this tinkering around the edges while the nation’s high street retailers are struggling so much. Nationwide, every type of retail premises—high streets, retail parks and shopping centres—saw the number of occupied units decline at a faster rate in 2018 than in 2017. The high street vacancy rate rose from 11.2% to 11.5% in 2018 and almost 5% of that vacant space has been empty for over two years, which demonstrates the scale of the challenge. The Confederation of British Industry has warned that the current business rates system is entrenching regional inequalities: “The lag between the area’s boom in property prices and its latest business rates revaluation has seen firms suddenly having to cope with an almost 50% increase in their bill.” On the other hand, areas that have suffered from economic downturn, where major industries have left in recent years, have continued to require firms to pay higher business rates. It can also mean that local authorities are underfunded where businesses are on the rise

These regional inequalities are entrenched by the business rates system in areas that have already had their finances worsened by the Government’s continuing austerity policies. Between 2010 and 2019, Knowsley, the second most deprived area in the country, saw a spending power cut of £1,406 per household. This is simply a disgrace

Last month, the UK2070 Commission published research showing that the inequalities that blight economic performance and life chances in parts of the UK are likely significantly to worsen, with London “decoupling” from the rest of the UK unless drastic action is taken. The chair of the commission said that what the Government are doing is just a sticking plaster and that it is “too small, short-lived or disjointed to have a lasting impact.” When will the Government listen to business and deliver a wholesale review of the system? When, too, will they address the threats to retailers posed by their online competitors and ensure that businesses with physical shops are not at a disadvantage under the business rates system

We look forward to the Government pressing on further with reform of the business rates system and to hearing what the Minister has to say."	0
gb19834	6fabc2f95488c6483c5216be29f6bc34	M	"My Lords, I thank my noble friend the Minister for introducing this long-awaited and largely welcome Bill. In general, I welcome it, as it provides a robust framework for environmental governance. I observed its progress through another place, and I particularly agree with the amendments tabled by my honourable friend Sir Charles Walker and my right honourable friend Mr Philip Dunne, especially on the subject of water extraction licences. The guidance for the Bill will now clearly state that licences may be revoked or varied without compensation where unsustainable abstraction has led to low flows causing damage. Provisions on the discharge of sewage into rivers tighten the obligations on sewerage undertakers to prepare coherent drainage and sewerage management plans

It is right and necessary to tighten the rules on abstraction, but does the Minister agree with the CLA that as farming accounts for only 1% to 2% of total water use, farmers should be exempted from the risk of losing their licences where such removal would have only a limited impact on the environment but a comparatively large impact on their businesses and their food production

The noble Lord, Lord Moore of Etchingham, writing in the Daily Telegraph on Saturday, perceptively pointed out that our attitudes to nature are being kidnapped by the dogma that nature is good and man is bad. The obligations on local authorities to support enhancement of biodiversity, as well as its conservation, are a case in point

As the noble Lord pointed out, wild boar are already digging up large parts of the countryside, and the return of wolves is touted. Does the Minister consider that Clause 95 confers a general duty on local authorities to support rewilding schemes, and how are they to distinguish between those which should be supported and those which should not

The desire to restore species which once roamed our countryside is perhaps not dissimilar to a desire to maintain traditional farm buildings, many of which are very attractive, such as ancient tithe barns. They are clearly part of the environment, but because they are manmade, they are not covered by this Bill. I agree with the CLA that heritage, as a key environmental public good listed as part of the 25-year environment plan, should be included in the Bill’s definition of the natural environment. Over half of all traditional farm buildings have already been lost, and stone walls and other features should also be included in the Secretary of State’s annual reports, and in the monitoring and reporting undertaken by the OEP. If the people’s enjoyment of the natural environment is as important as the natural environment itself, as implied by Clause 1(1) of the Bill, why do the Government not recognise that maintenance of many of our traditional farm buildings is crucial to people’s enjoyment of the natural environment? I agree with the noble Baroness, Lady Fox of Buckley, regarding man’s positive contribution to the planet

I welcome the Government’s decision to introduce a deposit return scheme for recycling metal, plastic and glass bottles and cans. However, the four large brewers, which hold 88% of the beer market, will absorb the cost within their profit margins, thereby driving smaller challengers and craft beer manufacturers out of the market. It is important that the deposit recovery scheme adopted be completely interoperable with the Scottish one. Can my noble friend confirm that the United Kingdom Internal Market Act provides the necessary powers to ensure this? Does he agree that there is at least a strong case for exempting small breweries producing less than, say, 900,000 pints per year from the new requirements

As I mentioned in connection with the definition of the natural environment, the CLA argues that traditional farm buildings should be covered by the Bill. Clause 110 seems to suggest that the conservation objectives of conservation covenants can include buildings as well as natural features. Will my noble friend explain how conservation covenants relate to the environmental land management schemes through which it is intended that landowners may recover the significant part of their income under the direct payment scheme, which they start to lose from this year? I look forward to other noble Lords’ contributions, and to scrutinising the Bill as it progresses through your Lordships’ House."	1
gb21380	ba5d2e1e30c63156b8d083dda3bedd5d	M	"rose—


In this week of all weeks, I should refer hon. Members to my entry in the Register of Members’ Financial Interests. Following the hon. Gentleman’s point, it does sound as if some referees are worse than others in terms of monetary affairs

Let me return to the hon. Gentleman’s excellent speech. I think that both sides of the House would echo what he said about both Bertie Auld and Walter Smith. Sometimes we use the word “legend” too much, but both were legends of the game. However, what probably made them different from just any other player was their decency, both on and off the pitch. That is something that we can remember, as their families mourn them at this time."	1
gb03809	7a75bd80860733d1d6707b8373620435	F	As we have heard from my hon. Friends, we have been watching the recent developments in relation to Rolls-Royce very closely, not only because of the implications for national security but because it is the biggest single employer for Britain’s aerospace sector. As the Minister said, the global market for new aircraft is predicted to be worth £3.6 trillion in the next 20 years, so we welcome the investment in the Aerospace Technology Institute. However, is it not about time that Ministers considered developing an industrial strategy instead of continuing the current piecemeal approach?	0
gb03925	d5588e0ea58a5d79e021a6af260123b2	F	"I beg to move, That the clause be read a Second time.


I am sure that new clause 1 will be well worth the wait. I take this opportunity to thank the Clerks of the House for their expert help in drafting the new clause

The new clause will ensure that the Bill does exactly what the Minister wants it to do. It will ensure that every starter home is top-quality and is inspected and built in accordance with existing house building quality processes and standards, and that the records that are already made at key points in the building process are available to new homeowners in order to increase transparency and drive up the quality of the new homes in which the Government are investing. I am extremely grateful to my hon. Friend the Member for Plymouth, Sutton and Devonport (Oliver Colvile) for his support, and in particular for his diligent chairmanship of the all-party parliamentary group for excellence in the built environment. In the APPG, we are working together on a formal inquiry into house-building standards, which involves a detailed evidence-led scrutiny of the problems that need to be dealt with."	1
gb06103	e58bb2376303a8dc67f467c4500c3892	M	"This so-called transformation process has been going on in fits and starts in Staffordshire since 2014. By 2020-21, the deficit will be £347 million, including social care, according to the draft STP presented behind closed doors in Whitehall in July. The Secretary of State has refused to publish that plan, of course, but what is important is that the menu being cooked up behind the scenes is already being dished out in practice, with no meaningful public consultation, playing fast and loose with NHS guidelines. It is being driven by cost-cutting, bullied through by NHS England, not rational planning for better integrated care in the future, even if that means that, in the short term, the pressure on patients is increased, particularly at our local Royal Stoke University hospital, where the wretched sight of trollies queuing up in A&E corridors is now commonplace

Before the summer, the closure of ward 4 at the local Harplands hospital took away a safe place of discharge for patients with mental health problems. Cuts to the county’s better care fund threaten the viability of drug, alcohol and other services, as well as respite and rehab facilities such as those at Brighton House in Newcastle. Last month, we learned that both wards at Cheadle community hospital will close, further affecting discharges, while social services struggle to cope. Children’s A&E at Stafford has shut, and last week staff at Newcastle’s community hospital, Bradwell, learned that three of its wards are to close this winter or next spring. As a result of all that, the pressures on our local acute hospital will simply continue to multiply

As a county, Staffordshire does not fit together as a healthcare whole. While the north and west look to Stoke, the south engages with Birmingham, Wolverhampton and even Worcester, and the east with Derby. Rather than plan integrated care along those pathways, I understand that a county-wide merger of everything is now on the cards. That monolith has been called, with no sense of irony, an accountable care organisation, yet the health and care transformation board has been anything but accountable so far, not least in relation to the pay that senior executives are raking off from this process

The parachuted-in programme director, Penny Harris, is being paid a salary of £168,000 a year for a four-day week, and her deputy, Sarah Carter, is on £172,000 for a five-day week. The lead finance officer, Neil Chapman, is on £244,000 a year. Add in two other people on the Staffordshire board who are on £131,000 and the annual bill for just five of them comes to £846,000. Another £675,000 is going to KPMG, which means that more than £1.5 million is being paid by the local NHS. These people, quite simply, are devouring what is left in the pot for transformation."	0
gb19888	0f8406c1f1bf26cb0fbbcd41dda4cd20	M	With all due respect to the Secretary of State, boosting the overall global supply of vaccines is key to get global trade going, secure British jobs and help our allies in the Commonwealth and the developing world. In these exceptional times, why did Britain, as my hon. Friend the Member for Portsmouth South (Stephen Morgan) said, refuse to support at the World Trade Organisation yesterday—presumably on the Secretary of State’s instruction—allies of ours such as America, India and South Africa, and many other countries, and to back a temporary waiver of patents on covid vaccines?	0
